DATE,PRODUCT_ID,SELLING_PRICE,COST,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND,Day_of_Week,Month,Price_Above_Competitor,Price_Below_Competitor,Days_Since_Last_Promotion,Profit_Margin
15-06-2020,32,431.7707934,203.1563874,422.0945779,553530.1571,0,438,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Monday,June,Summer,0,0,0,6,1,0,0,228.614406
15-06-2020,33,345.8522496,186.8891316,350.5145898,853563.3519,0,861,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Monday,June,Summer,0,0,0,6,0,1,0,158.963118
15-06-2020,34,220.134933,86.607735,239.5824149,106105.0377,0,791,Meat,Beef,FreshFare,FreshFare Premium Ribs,Monday,June,Summer,0,0,0,6,0,1,0,133.527198
15-06-2020,35,341.0020489,151.192931,363.4450801,475356.8561,0,87,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Monday,June,Summer,0,0,0,6,0,1,0,189.8091179
15-06-2020,36,142.5458832,158.7030655,146.2386294,575172.6385,0,1083,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Monday,June,Summer,0,0,0,6,0,1,0,-16.1571823
15-06-2020,37,160.9294043,97.45270506,169.7679315,197621.3085,0,264,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Monday,June,Summer,0,0,0,6,0,1,0,63.47669924
15-06-2020,38,384.1302265,343.6079788,351.4187145,326894.8228,0,326,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Monday,June,Summer,0,0,0,6,1,0,0,40.5222477
15-06-2020,39,222.9229051,123.791332,215.5065697,116588.6794,1,698,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Monday,June,Summer,0,0,0,6,1,0,12,99.1315731
15-06-2020,40,389.9490719,293.7101342,404.6178099,1151129.66,0,988,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Monday,June,Summer,0,0,0,6,0,1,0,96.2389377
15-06-2020,41,426.6879803,313.2123713,409.4159181,317029.1694,0,584,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Monday,June,Summer,0,0,0,6,1,0,0,113.475609
15-06-2020,42,438.3793807,386.1825233,460.0744898,379636.5437,0,515,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Monday,June,Summer,0,0,0,6,0,1,0,52.1968574
15-06-2020,43,473.8237117,179.3839296,460.1642258,708366.449,1,983,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Monday,June,Summer,0,0,0,6,1,0,12,294.4397821
15-06-2020,44,231.7589829,174.9591324,254.3331592,178686.1758,0,556,Meat,Fish,FreshFare,FreshFare Premium Snack,Monday,June,Summer,0,0,0,6,0,1,0,56.7998505
15-06-2020,45,166.8519104,126.3300445,169.3992692,164349.1317,0,603,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Monday,June,Summer,0,0,0,6,0,1,0,40.5218659
15-06-2020,46,299.2399807,240.5278658,270.2749709,360584.1768,0,692,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Monday,June,Summer,0,0,0,6,1,0,0,58.7121149
15-06-2020,47,199.1413826,125.8539252,187.914795,188387.7479,0,217,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Monday,June,Summer,0,0,0,6,1,0,0,73.2874574
15-06-2020,48,311.1038272,171.3352656,288.8861072,646473.753,0,379,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Monday,June,Summer,0,0,0,6,1,0,0,139.7685616
15-06-2020,49,366.1447418,199.2877338,395.1469613,447795.0192,0,1480,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Monday,June,Summer,0,0,0,6,0,1,0,166.857008
15-06-2020,50,337.2720461,181.6525289,358.6223379,811813.8149,0,242,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Monday,June,Summer,0,0,0,6,0,1,0,155.6195172
15-06-2020,51,194.2208007,110.9916835,177.6416623,70696.37145,0,705,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Monday,June,Summer,0,0,0,6,1,0,0,83.2291172
15-06-2020,52,93.34412876,43.40930356,90.2156209,132828.6952,0,660,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Monday,June,Summer,0,0,0,6,1,0,0,49.9348252
15-06-2020,53,230.4524976,85.81266821,212.2378734,311802.2293,0,486,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Monday,June,Summer,0,0,0,6,1,0,0,144.6398294
15-06-2020,54,82.04982224,35.53692652,87.98187033,370865.1965,0,671,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Monday,June,Summer,0,0,0,6,0,1,0,46.51289572
15-06-2020,55,447.1224599,277.8890549,473.7839655,714948.8134,0,779,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Monday,June,Summer,0,0,0,6,0,1,0,169.233405
15-06-2020,56,176.4804994,139.1209406,186.98626,202599.6133,0,595,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Monday,June,Summer,0,0,0,6,0,1,0,37.3595588
15-06-2020,57,89.33134159,50.73725944,82.21796537,172766.8146,0,381,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Monday,June,Summer,0,0,0,6,1,0,0,38.59408215
15-06-2020,58,23.37005997,10.23975133,22.48889085,48212.43371,1,732,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Monday,June,Summer,0,0,0,6,1,0,12,13.13030864
15-06-2020,59,314.1780259,223.8809471,293.641479,372300.9606,0,643,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Monday,June,Summer,0,0,0,6,1,0,0,90.2970788
15-06-2020,60,331.7616946,291.1589629,361.4593098,91897.9894,0,159,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Monday,June,Summer,0,0,0,6,0,1,0,40.6027317
15-06-2020,61,178.2661997,124.4529467,173.6893057,392542.1717,1,950,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Monday,June,Summer,0,0,0,6,1,0,12,53.813253
15-06-2020,62,43.8511142,37.35417244,39.49026308,194348.1381,0,252,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Monday,June,Summer,0,0,0,6,1,0,0,6.49694176
15-06-2020,63,217.0791755,125.1956025,216.2104153,182780.6658,0,570,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Monday,June,Summer,0,0,0,6,1,0,0,91.883573
15-06-2020,64,156.217873,73.45436028,156.3506368,643617.6366,0,217,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Monday,June,Summer,0,0,0,6,0,1,0,82.76351272
15-06-2020,65,325.5992576,316.3547296,328.5099912,66422.24855,0,341,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Monday,June,Summer,0,0,0,6,0,1,0,9.244528
15-06-2020,66,316.8893308,144.840108,340.2017522,1214319.916,0,1433,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Monday,June,Summer,0,0,0,6,0,1,0,172.0492228
15-06-2020,67,182.6819851,92.44794924,199.7416531,622214.8412,0,1085,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Monday,June,Summer,0,0,0,6,0,1,0,90.23403586
15-06-2020,68,120.6564935,49.68205565,131.4996884,16167.97013,1,121,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Monday,June,Summer,0,0,0,6,0,1,12,70.97443785
15-06-2020,69,489.2773437,404.2790671,461.8691728,1413522.246,0,181,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Monday,June,Summer,0,0,0,6,1,0,0,84.9982766
15-06-2020,70,237.4426909,106.4847885,238.7195452,585296.233,0,1090,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Monday,June,Summer,0,0,0,6,0,1,0,130.9579024
15-06-2020,71,342.4981012,202.2090647,347.3825438,1690228.129,0,737,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Monday,June,Summer,0,0,0,6,0,1,0,140.2890365
15-06-2020,72,75.27958812,41.43793652,70.38749754,99670.17467,0,156,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Monday,June,Summer,0,0,0,6,1,0,0,33.8416516
15-06-2020,73,259.0662535,192.7948614,234.7011411,311138.5705,0,111,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Monday,June,Summer,0,0,0,6,1,0,0,66.2713921
15-06-2020,74,23.64371083,9.69679061,25.05114588,15604.84915,0,320,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Monday,June,Summer,0,0,0,6,0,1,0,13.94692022
15-06-2020,75,265.5161966,139.5595287,291.2969829,901161.9713,0,857,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Monday,June,Summer,0,0,0,6,0,1,0,125.9566679
15-06-2020,76,469.3207654,172.5379194,453.1078995,370294.0839,0,928,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Monday,June,Summer,0,0,0,6,1,0,0,296.782846
15-06-2020,77,202.738151,167.4587017,184.6580745,320326.2786,0,165,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Monday,June,Summer,0,0,0,6,1,0,0,35.2794493
15-06-2020,78,28.85315396,15.48884627,28.9521468,115383.7627,0,288,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Monday,June,Summer,0,0,0,6,0,1,0,13.36430769
15-06-2020,79,24.40202235,17.69855103,25.51364488,23084.31315,0,514,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Monday,June,Summer,0,0,0,6,0,1,0,6.70347132
15-06-2020,80,199.9860075,95.33748376,207.0396954,160788.75,0,424,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Monday,June,Summer,0,0,0,6,0,1,0,104.6485237
15-06-2020,81,85.5187532,78.22628814,80.16549696,73888.20277,0,53,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Monday,June,Summer,0,0,0,6,1,0,0,7.29246506
15-06-2020,82,20.83490916,12.73339798,18.95953127,20314.03643,0,893,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Monday,June,Summer,0,0,0,6,1,0,0,8.10151118
15-06-2020,83,388.2383276,176.5942307,425.4781384,840924.2176,0,289,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Monday,June,Summer,0,0,0,6,0,1,0,211.6440969
15-06-2020,84,244.8649907,126.5898635,231.2818006,923141.0149,0,753,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Monday,June,Summer,0,0,0,6,1,0,0,118.2751272
15-06-2020,85,145.5609177,67.69489569,156.3647202,111790.7848,0,1110,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Monday,June,Summer,0,0,0,6,0,1,0,77.86602201
15-06-2020,86,452.413229,291.8396929,409.7152625,1381217.588,0,656,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Monday,June,Summer,0,0,0,6,1,0,0,160.5735361
15-06-2020,87,66.00496507,49.71001535,68.90595988,100327.5469,1,1442,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Monday,June,Summer,0,0,0,6,0,1,12,16.29494972
15-06-2020,88,473.9144447,182.6414273,518.520021,446901.3213,0,669,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Monday,June,Summer,0,0,0,6,0,1,0,291.2730174
15-06-2020,89,169.5846388,100.1897057,175.5783013,185695.1795,0,732,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Monday,June,Summer,0,0,0,6,0,1,0,69.3949331
15-06-2020,90,445.3999231,335.7774069,402.0515197,799047.462,0,187,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Monday,June,Summer,0,0,0,6,1,0,0,109.6225162
15-06-2020,91,316.2661649,249.3523329,337.4002042,699580.7567,0,764,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Monday,June,Summer,0,0,0,6,0,1,0,66.913832
15-06-2020,92,424.4474374,163.1317639,394.165872,843801.5056,0,246,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Monday,June,Summer,0,0,0,6,1,0,0,261.3156735
15-06-2020,93,510.8739116,364.015241,547.1151616,1243467.101,0,846,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Monday,June,Summer,0,0,0,6,0,1,0,146.8586706
15-06-2020,94,152.0121742,78.50179214,142.8226225,401616.1643,0,486,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Monday,June,Summer,0,0,0,6,1,0,0,73.51038206
15-06-2020,95,463.7197102,200.0342197,499.4257621,853244.2667,0,211,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Monday,June,Summer,0,0,0,6,0,1,0,263.6854905
15-06-2020,96,200.1831465,134.8401796,181.7317519,84677.47096,0,780,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Monday,June,Summer,0,0,0,6,1,0,0,65.3429669
15-06-2020,97,206.3644527,177.862201,218.5674296,368773.277,0,1483,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Monday,June,Summer,0,0,0,6,0,1,0,28.5022517
15-06-2020,98,181.619994,105.006904,197.3743364,393752.147,1,95,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Monday,June,Summer,0,0,0,6,0,1,12,76.61309
15-06-2020,99,270.6139408,268.5806234,269.2170823,747165.0906,0,99,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Monday,June,Summer,0,0,0,6,1,0,0,2.0333174
15-06-2020,100,82.11891848,59.51413446,74.17674818,180168.9071,0,46,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Monday,June,Summer,0,0,0,6,1,0,0,22.60478402
16-06-2020,1,382.4944961,164.3023824,360.9424898,725592.0591,0,108,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Tuesday,June,Summer,0,0,1,6,1,0,0,218.1921137
16-06-2020,2,45.31744427,25.75600326,41.91975163,76133.30638,0,153,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Tuesday,June,Summer,0,0,1,6,1,0,0,19.56144101
16-06-2020,3,48.97118517,24.28200512,48.22652926,132564.9983,0,400,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Tuesday,June,Summer,0,0,1,6,1,0,0,24.68918005
16-06-2020,4,177.8986268,159.3461932,174.6287081,434962.1424,1,671,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Tuesday,June,Summer,0,0,1,6,1,0,13,18.5524336
16-06-2020,5,489.9122539,303.558918,461.3703143,1489333.252,1,925,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Tuesday,June,Summer,0,0,1,6,1,0,13,186.3533359
16-06-2020,6,349.9427856,250.3112034,384.5097407,1721368.562,0,511,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Tuesday,June,Summer,0,0,1,6,0,1,0,99.6315822
16-06-2020,7,336.2014015,224.639963,315.1106843,1006586.996,0,551,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Tuesday,June,Summer,0,0,1,6,1,0,0,111.5614385
16-06-2020,8,196.2017576,77.90221435,199.9623463,875648.4441,0,704,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Tuesday,June,Summer,0,0,1,6,0,1,0,118.2995433
16-06-2020,9,295.8596277,148.3349505,304.5745435,643198.8306,0,1378,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Tuesday,June,Summer,0,0,1,6,0,1,0,147.5246772
16-06-2020,10,14.36856979,9.811230031,14.43512687,15086.99827,0,655,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Tuesday,June,Summer,0,0,1,6,0,1,0,4.557339759
16-06-2020,11,337.7007368,257.706005,351.6564608,1518302.513,0,92,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Tuesday,June,Summer,0,0,1,6,0,1,0,79.9947318
16-06-2020,12,438.7965608,269.4828294,437.8893162,865745.6146,0,756,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Tuesday,June,Summer,0,0,1,6,1,0,0,169.3137314
16-06-2020,13,307.8770703,117.7607084,294.5541417,646541.8476,0,861,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Tuesday,June,Summer,0,0,1,6,1,0,0,190.1163619
16-06-2020,14,448.6365583,204.4263192,474.5621067,1161968.686,0,157,Cereals,Granola,DayStart,DayStart Crunchy Bites,Tuesday,June,Summer,0,0,1,6,0,1,0,244.2102391
16-06-2020,15,372.2538655,184.1887159,387.1653711,188360.4559,0,854,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Tuesday,June,Summer,0,0,1,6,0,1,0,188.0651496
16-06-2020,16,65.81201007,25.32713896,60.9767435,128530.8557,0,732,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Tuesday,June,Summer,0,0,1,6,1,0,0,40.48487111
16-06-2020,17,453.4759568,228.325681,430.1827477,466626.7596,0,992,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Tuesday,June,Summer,0,0,1,6,1,0,0,225.1502758
16-06-2020,18,40.68553876,35.24884905,40.85522386,102446.1866,0,496,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Tuesday,June,Summer,0,0,1,6,0,1,0,5.43668971
16-06-2020,19,262.7287922,169.8507652,280.0069272,485260.0792,0,1487,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Tuesday,June,Summer,0,0,1,6,0,1,0,92.878027
16-06-2020,20,77.70285402,45.80968031,81.40007642,80966.37389,0,1156,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Tuesday,June,Summer,0,0,1,6,0,1,0,31.89317371
16-06-2020,21,16.01270824,7.775200644,17.1227969,19327.33884,0,1494,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Tuesday,June,Summer,0,0,1,6,0,1,0,8.237507596
16-06-2020,22,214.7183367,168.8935014,214.4633141,455847.0288,1,49,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Tuesday,June,Summer,0,0,1,6,1,0,13,45.8248353
16-06-2020,23,150.1277584,107.6866928,162.7640164,244708.2462,0,504,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Tuesday,June,Summer,0,0,1,6,0,1,0,42.4410656
16-06-2020,24,241.7886796,170.4384319,260.6572239,540155.9102,0,192,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Tuesday,June,Summer,0,0,1,6,0,1,0,71.3502477
16-06-2020,25,283.4251051,179.865607,297.1419515,578187.2143,0,810,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Tuesday,June,Summer,0,0,1,6,0,1,0,103.5594981
16-06-2020,26,31.41717214,16.72630656,34.40719921,77097.74042,0,662,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Tuesday,June,Summer,0,0,1,6,0,1,0,14.69086558
16-06-2020,27,69.46802596,36.3077721,62.83518095,168459.963,0,38,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Tuesday,June,Summer,0,0,1,6,1,0,0,33.16025386
16-06-2020,28,291.0949963,211.0255723,308.5605698,255581.4068,1,289,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Tuesday,June,Summer,0,0,1,6,0,1,13,80.069424
16-06-2020,29,179.0784789,114.2277018,194.9104313,160096.1601,0,754,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Tuesday,June,Summer,0,0,1,6,0,1,0,64.8507771
16-06-2020,30,360.4092195,261.9466043,343.3818778,1230076.666,0,136,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Tuesday,June,Summer,0,0,1,6,1,0,0,98.4626152
16-06-2020,31,332.3876433,274.0283509,331.6231671,1033393.183,0,720,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Tuesday,June,Summer,0,0,1,6,1,0,0,58.3592924
16-06-2020,32,441.3714597,212.2811425,431.885478,1491835.534,0,445,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Tuesday,June,Summer,0,0,1,6,1,0,0,229.0903172
16-06-2020,33,357.0885103,195.3118697,328.1386172,231393.3547,0,466,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Tuesday,June,Summer,0,0,1,6,1,0,0,161.7766406
16-06-2020,34,219.823388,103.8884497,210.7043961,219163.9179,0,444,Meat,Beef,FreshFare,FreshFare Premium Ribs,Tuesday,June,Summer,0,0,1,6,1,0,0,115.9349383
16-06-2020,35,324.3924668,140.7555421,315.2929038,228372.2966,0,51,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,June,Summer,0,0,1,6,1,0,0,183.6369247
16-06-2020,36,148.2608952,140.0701135,155.704525,160714.8104,0,1122,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Tuesday,June,Summer,0,0,1,6,0,1,0,8.1907817
16-06-2020,37,158.924907,100.2565991,164.7269777,112677.7591,0,253,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Tuesday,June,Summer,0,0,1,6,0,1,0,58.6683079
16-06-2020,38,378.834256,303.6059584,345.2582616,995955.259,0,348,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Tuesday,June,Summer,0,0,1,6,1,0,0,75.2282976
16-06-2020,39,234.9944356,136.0115581,253.4524888,173660.8879,1,1229,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Tuesday,June,Summer,0,0,1,6,0,1,13,98.9828775
16-06-2020,40,392.258371,286.9905975,430.7209907,139643.9801,0,982,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Tuesday,June,Summer,0,0,1,6,0,1,0,105.2677735
16-06-2020,41,394.144045,376.2142773,365.5829348,575844.4498,0,511,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Tuesday,June,Summer,0,0,1,6,1,0,0,17.9297677
16-06-2020,42,432.0101643,360.7423684,413.0857266,247973.8343,0,284,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Tuesday,June,Summer,0,0,1,6,1,0,0,71.2677959
16-06-2020,43,447.8410926,172.3955817,491.0616108,532035.218,1,1425,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Tuesday,June,Summer,0,0,1,6,0,1,13,275.4455109
16-06-2020,44,226.6675126,174.4366627,226.8729601,169773.967,0,526,Meat,Fish,FreshFare,FreshFare Premium Snack,Tuesday,June,Summer,0,0,1,6,0,1,0,52.2308499
16-06-2020,45,162.7236852,99.91314836,174.3300769,145800.422,0,596,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Tuesday,June,Summer,0,0,1,6,0,1,0,62.81053684
16-06-2020,46,298.5443708,226.7042961,307.0704132,740091.4953,0,1106,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Tuesday,June,Summer,0,0,1,6,0,1,0,71.8400747
16-06-2020,47,191.8780639,118.2852475,201.4304419,246371.4341,0,350,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Tuesday,June,Summer,0,0,1,6,0,1,0,73.5928164
16-06-2020,48,292.8793552,183.2342854,283.1761864,1171224.542,0,429,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Tuesday,June,Summer,0,0,1,6,1,0,0,109.6450698
16-06-2020,49,340.5542486,167.2059509,338.0936575,161422.7138,0,991,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Tuesday,June,Summer,0,0,1,6,1,0,0,173.3482977
16-06-2020,50,338.2838911,173.5851976,331.131526,265552.8545,0,158,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Tuesday,June,Summer,0,0,1,6,1,0,0,164.6986935
16-06-2020,51,193.3399862,126.4414045,189.8579364,349172.015,0,832,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Tuesday,June,Summer,0,0,1,6,1,0,0,66.8985817
16-06-2020,52,92.81489476,39.91370228,90.01760771,97548.45439,0,588,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Tuesday,June,Summer,0,0,1,6,1,0,0,52.90119248
16-06-2020,53,216.8510218,97.56056476,227.7561779,809721.7155,0,699,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Tuesday,June,Summer,0,0,1,6,0,1,0,119.290457
16-06-2020,54,83.71144867,33.70732732,85.89950103,124144.0784,0,681,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Tuesday,June,Summer,0,0,1,6,0,1,0,50.00412135
16-06-2020,55,462.3486106,230.2401222,502.5109114,606601.3772,0,879,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Tuesday,June,Summer,0,0,1,6,0,1,0,232.1084884
16-06-2020,56,174.1708027,119.5345711,188.0535549,284595.0917,0,628,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Tuesday,June,Summer,0,0,1,6,0,1,0,54.6362316
16-06-2020,57,87.20008366,49.24880722,83.73208738,72550.4696,0,322,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Tuesday,June,Summer,0,0,1,6,1,0,0,37.95127644
16-06-2020,58,22.67294394,12.40201954,24.04029236,85431.65278,1,1081,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Tuesday,June,Summer,0,0,1,6,0,1,13,10.2709244
16-06-2020,59,312.1510644,249.2713849,287.6578952,441381.6051,0,633,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Tuesday,June,Summer,0,0,1,6,1,0,0,62.8796795
16-06-2020,60,332.3121134,262.5810318,349.7540722,808183.0599,0,136,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Tuesday,June,Summer,0,0,1,6,0,1,0,69.7310816
16-06-2020,61,182.3920957,141.1308528,178.7461506,909954.1656,1,917,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Tuesday,June,Summer,0,0,1,6,1,0,13,41.2612429
16-06-2020,62,43.37985292,33.98664163,42.82362324,35181.06072,0,227,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Tuesday,June,Summer,0,0,1,6,1,0,0,9.39321129
16-06-2020,63,204.8569061,153.2834997,188.038057,884367.2638,0,568,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Tuesday,June,Summer,0,0,1,6,1,0,0,51.5734064
16-06-2020,64,170.4337505,68.92810399,180.9443176,603165.0429,0,241,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Tuesday,June,Summer,0,0,1,6,0,1,0,101.5056465
16-06-2020,65,335.4489578,239.1691822,360.034645,354234.0994,0,341,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Tuesday,June,Summer,0,0,1,6,0,1,0,96.2797756
16-06-2020,66,310.3598673,146.9927805,325.6953785,716931.2935,0,1409,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Tuesday,June,Summer,0,0,1,6,0,1,0,163.3670868
16-06-2020,67,192.6919804,84.67149542,173.9758744,473251.5038,0,759,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Tuesday,June,Summer,0,0,1,6,1,0,0,108.020485
16-06-2020,68,114.9151586,53.77063799,107.212114,138357.8509,1,67,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Tuesday,June,Summer,0,0,1,6,1,0,13,61.14452061
16-06-2020,69,496.0365633,345.2404842,518.7069568,320935.6565,0,311,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Tuesday,June,Summer,0,0,1,6,0,1,0,150.7960791
16-06-2020,70,236.7363096,104.6537203,258.1757645,472999.1466,0,1104,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,June,Summer,0,0,1,6,0,1,0,132.0825893
